date_ist,minute_bucket_ist,run_id,symbol,expiry_used,signal,strike,moneyness,setup,confidence,reason,stop_underlying,target_underlying,stop_premium_pct,target_premium_pct
2026-08-03 00:00:00,2026-08-03 11:34:00,140,NIFTY,2026-08-04 00:00:00,SETUP_PUT,24600,ATM,BREAKOUT_DOWN,58,"Breakout DOWN setup (waiting for flow/momentum/unwind) | TAIL_HIGH,RANGE",,,,
2026-08-03 00:00:00,2026-08-03 11:39:00,145,NIFTY,2026-08-04 00:00:00,SETUP_CALL,24550,ITM1,PIN_BREAK,57,"Pin break UP setup | CALL_MOM,COMMITTED,TAIL_HIGH,PIN,RANGE",,,,
2026-08-03 00:00:00,2026-08-03 11:40:00,146,NIFTY,2026-08-04 00:00:00,SETUP_CALL,24550,ITM1,BREAKOUT_UP,52,"Breakout UP setup (waiting for flow/momentum/unwind) | WALL_UNWIND_DOWN,TAIL_HIGH,RANGE",,,,
2026-08-03 00:00:00,2026-08-03 11:41:00,147,NIFTY,2026-08-04 00:00:00,SETUP_CALL,24550,ITM1,BREAKOUT_UP,52,"Breakout UP setup (waiting for flow/momentum/unwind) | WALL_UNWIND_DOWN,TAIL_HIGH,RANGE,BULL_TRAP",,,,
2026-08-03 00:00:00,2026-08-03 11:42:00,148,NIFTY,2026-08-04 00:00:00,SETUP_CALL,24550,ITM1,BREAKOUT_UP,52,"Breakout UP setup (waiting for flow/momentum/unwind) | WALL_UNWIND_DOWN,TAIL_HIGH,RANGE",,,,
2026-08-03 00:00:00,2026-08-03 11:43:00,149,NIFTY,2026-08-04 00:00:00,SETUP_CALL,24550,ITM1,BREAKOUT_UP,52,"Breakout UP setup (waiting for flow/momentum/unwind) | WALL_UNWIND_DOWN,TAIL_HIGH,RANGE",,,,
2026-08-03 00:00:00,2026-08-03 12:03:00,169,NIFTY,2026-08-04 00:00:00,SETUP_PUT,24600,ATM,BREAKOUT_DOWN,58,"Breakout DOWN setup (waiting for flow/momentum/unwind) | TAIL_HIGH,RANGE",,,,
2026-08-03 00:00:00,2026-08-03 12:12:00,178,NIFTY,2026-08-04 00:00:00,SETUP_CALL,24550,ITM1,PIN_BREAK,57,"Pin break UP setup | WALL_UNWIND_UP,COMMITTED,TAIL_HIGH,PIN",,,,
2026-08-03 00:00:00,2026-08-03 12:13:00,179,NIFTY,2026-08-04 00:00:00,ENTRY_CALL,24550,ITM1,BREAKOUT_UP,68,"Breakout UP held + bullish flow + CALL momentum | CALL_MOM,WALL_UNWIND_UP,TAIL_HIGH,PIN",24551.65,24701.65,-30,40
2026-08-03 00:00:00,2026-08-03 12:14:00,180,NIFTY,2026-08-04 00:00:00,SETUP_CALL,24550,ITM1,BREAKOUT_UP,52,"Breakout UP setup (waiting for flow/momentum/unwind) | TRADE_LIMIT,WALL_UNWIND_UP,TAIL_HIGH",,,,
2026-08-03 00:00:00,2026-08-03 12:15:00,181,NIFTY,2026-08-04 00:00:00,SETUP_CALL,24550,ITM1,BREAKOUT_UP,52,"Breakout UP setup (waiting for flow/momentum/unwind) | TRADE_LIMIT,WALL_UNWIND_UP,TAIL_HIGH,PIN",,,,
2026-08-03 00:00:00,2026-08-03 12:16:00,182,NIFTY,2026-08-04 00:00:00,ENTRY_CALL,24550,ITM1,BREAKOUT_UP,76,"Breakout UP held + bullish flow + CALL momentum | VOL_EXP,CALL_MOM,WALL_UNWIND_UP,COMMITTED,TAIL_HIGH,PIN,FOMO",24556.5,24706.5,-30,40
2026-08-03 00:00:00,2026-08-03 12:17:00,183,NIFTY,2026-08-04 00:00:00,SETUP_CALL,24550,ITM1,BREAKOUT_UP,40,"Breakout UP setup (waiting for flow/momentum/unwind) | TRADE_LIMIT,WALL_UNWIND_UP,WALL_SHIFT,TAIL_HIGH",,,,
